Desc	Family ID	human	chimp	orang	baboon	gibbon	macaque	marmoset	rat	mouse	cat	horse	cow
(null)	9064	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9065	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9066	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9067	2	0	0	1	2	1	0	1	1	1	0	2
(null)	9068	0	0	1	1	1	1	1	1	2	1	1	1
(null)	9069	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9070	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9071	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9072	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9073	1	1	1	1	1	1	1	0	0	2	1	1
(null)	9074	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9075	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9076	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9077	1	1	1	0	1	2	1	0	1	1	1	1
(null)	9078	3	1	0	1	1	1	4	0	0	0	0	0
(null)	9079	2	1	1	1	1	0	0	1	1	1	1	1
(null)	9080	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9081	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9082	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9083	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9084	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9085	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9086	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9087	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9088	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9089	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9090	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9091	1	1	1	1	0	0	1	1	2	1	1	1
(null)	9092	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9093	1	1	1	1	1	1	1	0	0	3	1	0
(null)	9094	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9095	2	1	0	1	1	1	1	1	0	1	1	1
(null)	9096	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9097	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9098	0	1	1	1	1	0	1	2	1	1	1	1
(null)	9099	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9100	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9101	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9102	1	1	1	1	0	1	1	1	1	2	0	1
(null)	9103	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9104	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9105	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9106	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9107	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9108	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9109	1	0	1	1	1	1	1	2	1	0	1	1
(null)	9110	3	3	2	1	0	2	0	0	0	0	0	0
(null)	9111	1	0	1	1	1	0	1	2	1	1	1	1
(null)	9112	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9113	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9114	1	1	1	2	0	0	1	1	1	1	1	1
(null)	9115	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9116	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9117	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9118	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9119	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9120	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9121	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9122	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9123	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9124	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9125	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9126	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9127	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9128	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9129	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9130	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9131	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9132	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9133	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9134	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9135	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9136	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9137	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9138	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9139	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9140	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9141	2	1	0	1	1	0	1	1	1	1	1	1
(null)	9142	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9143	1	1	1	1	1	0	2	2	1	0	1	0
(null)	9144	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9145	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9146	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9147	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9148	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9149	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9150	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9151	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9152	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9153	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9154	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9155	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9156	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9157	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9158	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9159	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9160	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9161	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9162	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9163	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9164	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9165	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9166	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9167	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9168	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9169	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9170	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9171	0	1	1	1	1	1	1	1	0	1	1	2
(null)	9172	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9173	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9174	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9175	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9176	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9177	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9178	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9179	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9180	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9181	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9182	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9183	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9184	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9185	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9186	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9187	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9188	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9189	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9190	1	1	1	1	1	1	1	0	0	0	1	3
(null)	9191	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9192	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9193	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9194	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9195	0	0	1	1	1	1	1	1	2	1	1	1
(null)	9196	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9197	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9198	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9199	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9200	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9201	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9202	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9203	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9204	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9205	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9206	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9207	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9208	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9209	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9210	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9211	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9212	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9213	2	0	1	1	1	1	0	1	2	0	1	1
(null)	9214	1	1	1	1	1	1	1	0	0	1	1	2
(null)	9215	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9216	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9217	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9218	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9219	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9220	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9221	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9222	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9223	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9224	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9225	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9226	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9227	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9228	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9229	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9230	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9231	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9232	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9233	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9234	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9235	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9236	1	1	2	1	1	0	1	1	0	1	1	1
(null)	9237	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9238	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9239	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9240	1	0	1	2	0	1	1	1	1	1	1	1
(null)	9241	1	0	1	1	0	1	1	2	1	1	1	1
(null)	9242	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9243	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9244	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9245	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9246	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9247	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9248	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9249	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9250	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9251	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9252	0	0	1	1	2	2	0	1	1	1	1	1
(null)	9253	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9254	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9255	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9256	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9257	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9258	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9259	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9260	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9261	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9262	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9263	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9264	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9265	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9266	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9267	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9268	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9269	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9270	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9271	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9272	1	1	1	1	0	1	2	1	1	1	0	1
(null)	9273	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9274	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9275	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9276	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9277	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9278	1	1	0	1	1	0	1	1	2	1	1	1
(null)	9279	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9280	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9281	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9282	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9283	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9284	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9285	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9286	0	0	0	0	1	3	1	2	1	1	1	1
(null)	9287	0	1	1	1	1	1	0	1	1	1	1	2
(null)	9288	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9289	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9290	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9291	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9292	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9293	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9294	1	1	1	1	1	1	2	1	1	0	0	1
(null)	9295	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9296	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9297	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9298	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9299	0	1	1	1	1	2	1	0	1	1	1	1
(null)	9300	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9301	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9302	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9303	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9304	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9305	0	1	2	1	0	1	2	0	1	1	1	1
(null)	9306	1	1	1	0	1	1	1	1	2	0	1	1
(null)	9307	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9308	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9309	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9310	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9311	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9312	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9313	1	1	1	1	1	0	1	1	0	1	2	1
(null)	9314	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9315	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9316	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9317	1	1	1	0	1	1	0	1	1	1	1	2
(null)	9318	0	1	1	1	0	1	1	2	1	1	1	1
(null)	9319	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9320	2	0	1	1	1	1	0	1	1	1	1	1
(null)	9321	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9322	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9323	1	1	2	1	1	1	1	0	0	1	1	1
(null)	9324	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9325	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9326	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9327	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9328	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9329	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9330	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9331	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9332	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9333	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9334	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9335	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9336	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9337	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9338	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9339	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9340	0	1	1	1	1	1	0	1	2	1	1	1
(null)	9341	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9342	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9343	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9344	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9345	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9346	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9347	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9348	1	0	1	1	0	1	1	2	1	1	1	1
(null)	9349	0	1	0	2	1	2	2	1	1	0	0	1
(null)	9350	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9351	1	1	2	1	0	0	1	1	1	1	1	1
(null)	9352	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9353	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9354	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9355	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9356	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9357	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9358	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9359	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9360	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9361	1	1	0	1	1	0	2	1	1	1	1	1
(null)	9362	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9363	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9364	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9365	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9366	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9367	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9368	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9369	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9370	1	1	1	1	1	1	2	0	0	0	2	1
(null)	9371	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9372	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9373	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9374	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9375	0	1	1	1	1	0	2	1	1	1	1	1
(null)	9376	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9377	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9378	1	1	0	0	1	1	1	1	2	1	1	1
(null)	9379	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9380	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9381	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9382	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9383	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9384	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9385	1	1	1	1	0	0	1	1	2	1	1	1
(null)	9386	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9387	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9388	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9389	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9390	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9391	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9392	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9393	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9394	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9395	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9396	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9397	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9398	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9399	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9400	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9401	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9402	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9403	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9404	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9405	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9406	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9407	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9408	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9409	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9410	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9411	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9412	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9413	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9414	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9415	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9416	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9417	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9418	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9419	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9420	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9421	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9422	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9423	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9424	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9425	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9426	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9427	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9428	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9429	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9430	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9431	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9432	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9433	0	1	0	1	1	1	1	1	1	2	1	1
(null)	9434	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9435	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9436	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9437	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9438	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9439	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9440	0	1	1	2	1	0	1	1	1	1	1	1
(null)	9441	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9442	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9443	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9444	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9445	1	1	1	1	1	1	1	0	2	1	0	1
(null)	9446	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9447	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9448	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9449	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9450	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9451	1	1	1	1	1	0	1	1	1	0	1	2
(null)	9452	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9453	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9454	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9455	0	1	2	1	1	0	2	1	0	1	1	1
(null)	9456	0	1	1	1	2	0	1	1	1	1	1	1
(null)	9457	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9458	1	1	1	0	1	1	1	1	1	1	1	1
(null)	9459	2	1	1	1	1	1	1	1	0	0	1	1
(null)	9460	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9461	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9462	1	1	2	1	1	1	1	0	0	1	1	1
(null)	9463	1	1	1	1	1	1	1	2	0	0	1	1
(null)	9464	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9465	2	0	1	1	0	1	1	1	1	1	1	1
(null)	9466	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9467	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9468	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9469	1	1	1	1	1	1	1	2	1	0	0	1
(null)	9470	1	0	1	0	1	2	1	1	1	1	1	1
(null)	9471	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9472	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9473	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9474	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9475	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9476	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9477	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9478	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9479	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9480	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9481	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9482	1	1	1	1	1	1	1	0	1	1	1	1
(null)	9483	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9484	1	1	1	0	1	1	2	1	1	1	0	1
(null)	9485	1	0	1	1	1	1	1	1	1	1	1	1
(null)	9486	1	1	1	1	1	1	1	1	1	1	0	1
(null)	9487	0	0	0	0	0	0	0	4	7	0	0	0
(null)	9488	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9489	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9490	1	1	1	1	1	1	1	1	0	1	1	1
(null)	9491	1	1	1	1	1	1	0	1	1	1	1	1
(null)	9492	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9493	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9494	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9495	1	1	0	1	1	1	1	1	1	1	1	1
(null)	9496	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9497	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9498	1	0	1	1	0	1	2	1	1	1	1	1
(null)	9499	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9500	1	1	1	1	1	1	1	1	1	0	1	1
(null)	9501	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9502	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9503	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9504	1	1	1	1	1	1	1	1	1	1	1	0
(null)	9505	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9506	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9507	0	1	1	1	1	1	1	1	1	1	1	1
(null)	9508	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9509	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9510	1	1	1	1	1	0	1	1	1	1	1	1
(null)	9511	1	1	1	1	0	1	1	1	1	1	1	1
(null)	9512	0	1	1	1	1	1	1	1	1	1	1	1
